"Red","Green","Blue","Alpha","Distance"
"1199","1459","2757","1805","6.357584495013662"
"1199","1459","2757","1805","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1455","2728","1793","6.357584495013662"
"1197","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1234","2430","1582","6.357584495013662"
"1082","1072","2430","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1072","2156","1403","6.357584495013662"
"983","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1853","6.357584495013662"
"1229","1527","2805","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1230","1522","2802","1851","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1460","2762","1810","6.357584495013662"
"1208","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1816","6.357584495013662"
"1212","1477","2760","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1775","6.357584495013662"
"1189","1434","2703","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1355","2563","1683","6.357584495013662"
"1132","1493","2563","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1217","1493","2772","1827","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1175","1427","2662","1754","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1132","1374","2562","1689","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1201","2348","1530","6.357584495013662"
"1042","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1369","2591","1699","6.357584495013662"
"1137","1440","2591","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1139","1440","2576","1718","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1116","1403","2537","1685","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1088","1368","2484","1646","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1030","1309","2385","1574","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1623","6.357584495013662"
"1059","1371","2439","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1120","1477","2568","1721","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1229","1601","2785","1871","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1215","1587","2754","1852","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1656","2824","1910","6.357584495013662"
"1251","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1270","1689","2847","1935","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1643","2833","1909","6.357584495013662"
"1252","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1610","2856","1908","6.357584495013662"
"1258","1516","2737","1822","6.357584495013662"
"1215","1516","2737","1822","6.357584495013662"
"1215","1516","2737","1822","6.357584495013662"
"1215","1516","2737","1822","6.357584495013662"
"1215","1516","2737","1822","6.357584495013662"
